X,Y,objectid,island,tmk,bldgval,bldexem,pittcode,homeownr,gisacres,osds_qty,class_i,class_ii,class_iii,class_iv,effluent,n_flux,p_flux,commercial,source,no_struct,ttl_bdrms,no_bath,prmt_no,prmt_id,uic_no,inject,wwtp,class,type,ownr_typ,wwtp_ownr,contact,eng,op_drc,comments
-156.995646404337,21.0857831031941,131,Molokai,254010051,152700,0,100,N,0.31262978,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.995297145267,21.0862278758236,132,Molokai,254010053,216700,216700,100,Y,0.22294646,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.995878231829,21.0863155016949,133,Molokai,254010054,69000,69000,100,Y,0.29646371,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.999125047128,21.0816517379006,134,Molokai,254010056,75600,41200,100,Y,0.36224278,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.986756960356,21.0770703285037,135,Molokai,254011001,142000,0,100,N,0.25801476,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.98699945263,21.0772242440304,136,Molokai,254011002,196600,196600,100,Y,1.01445064,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.987379615712,21.0770878674276,137,Molokai,254011003,98400,98400,100,Y,0.36428724,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.987536635856,21.0773214739385,138,Molokai,254011004,80700,80700,100,Y,0.61282153,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,2,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.987737028201,21.0774078309466,139,Molokai,254011005,76500,0,100,N,0.62847925,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.988548895883,21.0773551450985,140,Molokai,254011009,108200,0,100,N,0.15305667,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.988686907654,21.077546438059,141,Molokai,254011010,95300,95300,100,Y,0.25232997,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.988813166502,21.0778769878467,142,Molokai,254011011,45900,45900,100,Y,0.61989901,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.102747297102,21.165332207489,143,Molokai,252002024,62500,0,500,N,3.68050119,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.10458080901,21.1657261617244,144,Molokai,252002025,266200,266200,500,Y,3.62370683,2,0,0,0,2,1000,0.2289925,0.0624525, ,DWELDAT Database,2,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.09902593353,21.1644821329652,145,Molokai,252002031,147400,147400,500,Y,4.33221113,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.123328794832,21.1492600392577,146,Molokai,252002054,75400,75400,500,N,188.28671666,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.104043707887,21.146466628539,147,Molokai,252002058,174900,174900,500,Y,8.84281575,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.095131115952,21.1537007439471,148,Molokai,252004008,204200,204200,500,N,154.6597639,1,1,0,0,0,600,0.002271,0.004542,small gov't,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.070052667893,21.1489387710348,149,Molokai,252004009,63800,0,500,N,4.76550963,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.071648285666,21.1498259331694,150,Molokai,252004010,68500,0,500,N,1.98954745,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.058349427328,21.175062396363,151,Molokai,252017021,56200,56200,500,Y,1.47549587,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.058945563832,21.1763038004519,152,Molokai,252017023,99300,0,500,N,1.52506515,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,Cesspool Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.059349610499,21.1752855289773,153,Molokai,252017024,155200,155200,500,Y,0.63574428,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.059276913545,21.1757642356249,154,Molokai,252017025,147600,147600,500,Y,0.58773693,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.989012541508,21.0779654817626,155,Molokai,254011012,68600,68600,100,Y,0.61861442,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.988763581189,21.0785783051141,156,Molokai,254011013,68600,0,100,N,0.18225324,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.988543499167,21.0785715750994,157,Molokai,254011014,63700,63700,100,Y,0.30188876,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.997134921636,21.0857967156812,158,Molokai,254004003,296900,296900,100,Y,0.46082041,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.997274000308,21.0852771046995,159,Molokai,254004005,49500,49500,100,N,1.29344563,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.997385530181,21.0847736352997,160,Molokai,254004006,167300,167300,100,Y,0.28052167,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.997748747278,21.0842208636457,161,Molokai,254004008,99900,99900,100,Y,0.324671,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.998015377266,21.0840090730775,162,Molokai,254004009,489000,239100,100,Y,0.55553309,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,2,3,5,-9999,-9999, , , ,-9999, , , , , , , 
-156.99819596295,21.08372392751,163,Molokai,254004010,137300,0,100,N,0.55162249,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.074454867768,21.1467267891826,164,Molokai,252004087,183500,183500,500,Y,39.53794034,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.076273905049,21.1551329641326,165,Molokai,252004096,120500,0,500,N,35.20021874,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.081501012588,21.1559066811339,166,Molokai,252004105,17100,0,500,N,4.87161074,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.093164238881,21.1555297549139,167,Molokai,252004106,1146000,84400,300,N,0.28766675,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.094212918911,21.1565748739098,168,Molokai,252004110,77200,0,500,N,0.54604055,2,2,0,0,0,1800,0.006813,0.013626,small business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.087339924982,21.1545372620146,169,Molokai,252004119,375100,0,500,N,5.48174726,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.083496952117,21.1544725420525,170,Molokai,252004124,327500,300100,500,Y,2.86461046,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.115487702816,21.1797662298475,171,Molokai,252005014,295800,295800,500,Y,35.00013831,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.113534727863,21.1803147619775,172,Molokai,252005042,96000,0,500,N,6.24454851,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.082032291428,21.1842542596997,173,Molokai,252006057,104900,104900,500,Y,40.00015894,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.08359023238,21.1845887574248,174,Molokai,252006058,78100,78100,500,Y,40.00015854,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.085431116637,21.1810518795945,175,Molokai,252006059,101000,101000,500,Y,1.00002466,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.089822069553,21.1859265988601,176,Molokai,252006062,94100,0,500,N,40.00015962,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.065448185274,21.1589297987193,177,Molokai,252007068,137200,137200,500,Y,4.26198309,1,0,0,0,1,200,0.0457985,0.0124905, ,IWS Database,1,1,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954891392553,21.0666375583671,178,Molokai,254013010,116000,0,100,N,0.13643287,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.955080696327,21.0666571014254,179,Molokai,254013011,110500,0,100,N,0.1480926,1,0,0,0,1,1000,0.2289925,0.0624525, ,DWELDAT Database,1,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.955310361718,21.0666728044824,180,Molokai,254013012,42100,0,100,N,0.16255018,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.955731595794,21.0666864640856,181,Molokai,254013014,158900,158900,100,Y,0.14705494,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.955920357127,21.0666971390911,182,Molokai,254013015,141800,0,100,N,0.1517437,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.956297751661,21.0667011902134,183,Molokai,254013017,124600,0,100,N,0.19469035,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954618794072,21.0673405731615,184,Molokai,254013018,458900,0,100,N,0.55450344,2,1,0,0,1,1000,0.11638875,0.03501125, ,IWS & CP Database,2,5,6,-9999,-9999, , , ,-9999, , , , , , , 
-156.952652772377,21.0669283763542,185,Molokai,254013022,91300,0,100,N,0.13822756,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.953643613036,21.0664749212262,186,Molokai,254013023,113800,113800,100,Y,0.292839,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.274918146683,21.1448151934587,187,Molokai,251008023,236000,0,500,N,21.32217513,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.273839486123,21.1456648838539,188,Molokai,251008024,237100,0,500,N,21.32218055,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.287635485456,21.1401639262571,189,Molokai,251008034,119700,0,500,N,5.5918121,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.287561435471,21.1413680928275,190,Molokai,251008035,452300,0,500,N,5.00191845,1,0,0,0,1,900,0.20609325,0.05620725,small business,Cesspool Database,1,0,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.28793514794,21.1423417296658,191,Molokai,251008036,390000,0,500,N,5.0807296,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.287392023514,21.1440934414308,192,Molokai,251008038,442700,300000,500,Y,6.0279938,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.282399295667,21.1491646646044,193,Molokai,251008045,185700,0,500,N,5.55824811,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.280441239492,21.1522883381451,194,Molokai,251008049,0,0,500,N,6.57787993,2,2,0,0,0,800,0.003028,0.006056, ,IWS Database,2,4,11,-9999,-9999, , , ,-9999, , , , , , , 
-157.278416632905,21.1528041549207,195,Molokai,251008051,678600,0,500,N,5.1747661,2,2,0,0,0,1600,0.006056,0.012112, ,IWS Database,1,8,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.074435611917,21.1502821455039,196,Molokai,252004011,122300,69900,500,Y,2.0546725,2,0,0,0,2,600,0.1373955,0.0374715, ,DWELDAT Database,2,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.063738488459,21.1645540772573,197,Molokai,252007009,111800,0,500,N,18.00986349,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.051417164689,21.1059192864245,198,Molokai,252008129,233100,0,500,N,0.9721278,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.051851944976,21.1062845600906,199,Molokai,252008038,69600,69600,500,Y,2.01892837,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.072615566806,21.1690757869021,200,Molokai,252022010,205900,205900,500,Y,3.58451161,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.073232913764,21.1733054504358,201,Molokai,252022011,157000,0,500,N,40.06129967,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.074799156581,21.1736456366705,202,Molokai,252022012,231500,0,500,N,40.10360436,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.076375875372,21.1739780090554,203,Molokai,252022013,103400,71100,500,Y,40.46216683,2,0,0,0,2,1400,0.3205895,0.0874335, ,DWELDAT Database,2,7,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.078030808926,21.1737563408779,204,Molokai,252022014,228100,120100,500,Y,34.39681019,2,0,0,0,2,1400,0.3205895,0.0874335, ,DWELDAT Database,2,7,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.079483959098,21.1745325086105,205,Molokai,252022015,83000,83000,500,Y,37.80118039,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.080997434538,21.1749163309832,206,Molokai,252022016,134800,0,500,N,39.46073333,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.082466931138,21.1753567768389,207,Molokai,252022017,147400,100500,500,Y,36.39243979,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.068996563394,21.1682212001085,208,Molokai,252022018,111600,111600,500,Y,1.01323725,2,0,0,0,2,1400,0.3205895,0.0874335, ,DWELDAT Database,2,7,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.068684784162,21.171651325679,209,Molokai,252022022,160100,160100,500,Y,5.06300562,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.069223128186,21.1694607062781,210,Molokai,252022024,74100,0,500,N,5.08879631,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.077471378023,21.1775339881207,211,Molokai,252022026,196800,196800,500,Y,4.74606196,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.069379642907,21.1671660630469,212,Molokai,252023002,476500,0,300,N,1.18469362,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.069474378682,21.1663997159342,213,Molokai,252023003,147200,147200,500,N,0.98759914,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.070090862663,21.1670962095635,214,Molokai,252023004,71100,71100,500,Y,4.49139013,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,DWELDAT Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.070351020391,21.1647660428022,215,Molokai,252023006,127800,0,500,N,4.31195525,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,Cesspool Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.070581335168,21.1638192886023,216,Molokai,252023007,359400,359400,500,N,4.17693028,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.071340557976,21.16070316012,217,Molokai,252023009,138400,138400,500,N,5.84904248,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,DWELDAT Database,1,0,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.071029118119,21.1595412503397,218,Molokai,252023010,104600,104600,500,Y,0.87072308,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.071401726725,21.1596172693396,219,Molokai,252023011,105900,105900,500,Y,0.89998846,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.071781806492,21.1596982516188,220,Molokai,252023012,103000,0,500,N,0.903372,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.072161539702,21.1597773333711,221,Molokai,252023013,103000,103000,500,Y,0.90242162,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.072181992726,21.1638869626502,222,Molokai,252023014,95800,95800,500,Y,40.38222815,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.073749562045,21.1642167259622,223,Molokai,252023015,43300,0,500,N,40.04877537,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.077798575032,21.1611701921596,224,Molokai,252023017,64200,64200,500,Y,4.96975299,1,0,0,0,1,600,0.1373955,0.0374715, ,TMK Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.076458838288,21.1649132070891,225,Molokai,252023018,89400,89400,500,Y,15.76621715,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.075935690533,21.168780327342,226,Molokai,252023020,168200,168200,500,Y,3.81604831,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.078363034368,21.1656288548692,227,Molokai,252023021,0,0,500,N,36.64375457,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.079412230954,21.1613287394405,228,Molokai,252023022,133000,133000,500,Y,3.72422723,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.080035916916,21.1655623448974,229,Molokai,252023023,123400,0,500,N,40.47747324,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.082521997079,21.1621822300562,230,Molokai,252023024,133600,133600,500,Y,4.9524688,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.080666812913,21.1697923173852,231,Molokai,252023027,107600,107600,500,Y,3.75606302,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.083185625077,21.1662341498243,232,Molokai,252023028,45500,45500,500,Y,40.21160106,2,0,0,0,2,600,0.1373955,0.0374715, ,DWELDAT Database,2,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.869990442801,21.0508213014065,233,Molokai,256009018,50600,50600,600,Y,0.24122047,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.870959439211,21.0507507095861,234,Molokai,256010001,124300,101500,600,Y,0.43059891,1,0,0,0,1,600,0.1373955,0.0374715, ,Cesspool Database,2,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.873469499857,21.0491668372036,235,Molokai,256010024,125800,125800,500,Y,0.3535347,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001002745097,21.0841152967605,236,Molokai,254012011,136600,136600,100,Y,0.20358924,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.00110710405,21.0839548589313,237,Molokai,254012012,169400,169400,100,Y,0.19870508,1,0,0,0,1,1000,0.2289925,0.0624525, ,DWELDAT Database,1,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001207682711,21.0838011943242,238,Molokai,254012013,40600,0,100,N,0.19965532,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.00130749703,21.0836486134417,239,Molokai,254012014,116900,116900,100,Y,0.20890767,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.001406668211,21.0834946738007,240,Molokai,254012015,192800,0,100,N,0.21399227,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.001505881544,21.083341019976,241,Molokai,254012016,148800,148800,100,Y,0.21883288,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001605173452,21.0831867275751,242,Molokai,254012017,155500,0,100,N,0.22778137,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001705764397,21.0830340065224,243,Molokai,254012018,138600,138600,100,Y,0.23285284,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001806781821,21.0828804640384,244,Molokai,254012019,128900,128900,100,Y,0.23861714,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.002107164747,21.0824205272059,245,Molokai,254012022,152000,152000,100,Y,0.25682761,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.002206623328,21.0822665551276,246,Molokai,254012023,89100,89100,100,Y,0.26081768,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.002270098684,21.0819004671632,247,Molokai,254012024,122700,122700,100,Y,0.38226147,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.002685751697,21.0817191044808,248,Molokai,254012026,100200,0,100,N,0.26950551,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.003182988002,21.0817514245503,249,Molokai,254012028,112200,112200,100,Y,0.24971279,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
