,TMK,EFFLUENT,X,Y,Uid,Grid_ID,Flikr_X,Flikr_Y,Flikr_ID
1451,257011086,600.0,-156.823890618,21.0646739062,-156.82389_21.06467, ,0.0,0.0,flk_1833
1452,258001004,1000.0,-156.751207389,21.1082217093,-156.75120_21.10822,108_335,-156.750393806,21.1041965655,flk_2098
1453,258001008,600.0,-156.746358021,21.1081050045,-156.74635_21.10810, ,0.0,0.0,flk_2106
1454,258001009,800.0,-156.745041671,21.1083619134,-156.74504_21.10836, ,0.0,0.0,flk_2106
1455,258001010,900.0,-156.746315446,21.1066867661,-156.74631_21.10668, ,0.0,0.0,flk_2103
1456,258002001,200.0,-156.742986274,21.111166316,-156.74298_21.11116, ,0.0,0.0,flk_2111
1457,258002004,600.0,-156.743454168,21.11100483,-156.74345_21.11100, ,0.0,0.0,flk_2111
1458,258002008,600.0,-156.745160423,21.1110716888,-156.74516_21.11107,106_342,0.0,0.0,flk_2110
1459,258002021,400.0,-156.746242468,21.1118220082,-156.74624_21.11182,106_340,-156.745480905,21.1109040234,flk_2110
1460,258003020,1200.0,-156.745057135,21.1122145552,-156.74505_21.11221,106_342,0.0,0.0,flk_2110
1461,258003002,400.0,-156.741844192,21.1119249114,-156.74184_21.11192, ,0.0,0.0,flk_2112
1462,258003010,600.0,-156.745993455,21.1134378224,-156.74599_21.11343,105_340,-156.745480905,21.1109040234,flk_2110
1463,258003021,900.0,-156.746024659,21.1127747116,-156.74602_21.11277,106_340,-156.745480905,21.1109040234,flk_2110
1464,252007108,400.0,-157.064753485,21.1585743916,-157.06475_21.15857,60_91,-157.100490537,21.1965418964,flk_2468
1465,252015058,800.0,-157.05774905,21.1702059009,-157.05774_21.17020,43_93,-157.069283585,21.1894143496,flk_2420
1466,252021014,200.0,-157.074943079,21.1792603409,-157.07494_21.17926,31_87,-157.076505112,21.1894967189,flk_2417
1467,252021007,800.0,-157.075085542,21.1786677458,-157.07508_21.17866,32_87,-157.076505112,21.1894967189,flk_2417
1468,252025014,800.0,-157.09508809,21.1783321451,-157.09508_21.17833,33_80,-157.100490537,21.1965418964,flk_2468
1469,252025011,600.0,-157.096132391,21.1740518503,-157.09613_21.17405,39_80,-157.102897868,21.1965689513,flk_2467
1470,252002003,600.0,-157.106564983,21.1518274943,-157.10656_21.15182,69_77,-157.126942925,21.1990952617,flk_2486
1471,252002019,1200.0,-157.112255466,21.1658932254,-157.11225_21.16589,51_75,-157.114934583,21.1967037116,flk_2466
1472,257010002,600.0,-156.822519963,21.0644617571,-156.82251_21.06446, ,0.0,0.0,flk_1833
1473,252033055,600.0,-157.039692795,21.0989276744,-157.03969_21.09892,113_101,-157.039209412,21.0964945503,flk_2039
1474,252033051,800.0,-157.040625396,21.0997067167,-157.04062_21.09970,112_101,-157.039209412,21.0964945503,flk_2039
1475,252033019,600.0,-157.036481023,21.1016188651,-157.03648_21.10161,112_103,-157.039209412,21.0964945503,flk_2039
1476,252033016,600.0,-157.037808397,21.101596237,-157.03780_21.10159,112_102,-157.039209412,21.0964945503,flk_2039
1477,252033001,800.0,-157.037033574,21.1035912859,-157.03703_21.10359,111_103,-157.039209412,21.0964945503,flk_2039
1478,258005004,200.0,-156.740360493,21.1145408372,-156.74036_21.11454, ,0.0,0.0,flk_2119
1479,258002071,400.0,-156.74322119,21.1110926848,-156.74322_21.11109, ,0.0,0.0,flk_2111
1480,258003005,600.0,-156.742999844,21.11151373,-156.74299_21.11151, ,0.0,0.0,flk_2111
1481,256006002,600.0,-156.863855468,21.0732096039,-156.86385_21.07320,129_261,-156.859348411,21.0559380215,flk_1791
1482,258007013,600.0,-156.741650126,21.1149747779,-156.74165_21.11497,105_348,0.0,0.0,flk_2119
1483,258011006,3600.0,-156.737761924,21.1426638261,-156.73776_21.14266,82_352,-156.721047645,21.1354101866,flk_2152
1484,259003010,200.0,-156.746781152,21.1547603774,-156.74678_21.15476,60_339,-156.751743388,21.1741994518,flk_2347
1485,256006024,600.0,-156.846898489,21.0567715649,-156.84689_21.05677,160_268,-156.847324952,21.0557860233,flk_1796
1486,252002032,600.0,-157.115586437,21.1666452584,-157.11558_21.16664,50_73,-157.117341937,21.1967305608,flk_2465
1487,252004061,800.0,-157.0827266,21.154072953,-157.08272_21.15407,65_85,-157.114934583,21.1967037116,flk_2466
1488,252004111,800.0,-157.08008024,21.1540146061,-157.08008_21.15401,65_86,-157.112555915,21.1944191997,flk_2439
1489,252004098,400.0,-157.080293748,21.1530130145,-157.08029_21.15301,66_86,-157.114934583,21.1967037116,flk_2466
1490,252007093,600.0,-157.049757037,21.1604463889,-157.04975_21.16044,57_96,-157.100490537,21.1965418964,flk_2468
1491,252008033,600.0,-157.046799597,21.101833736,-157.04679_21.10183,112_98,-157.046426309,21.0965778554,flk_2036
1492,252009016,900.0,-157.040841552,21.0984192986,-157.04084_21.09841,113_100,-157.041615041,21.0965223527,flk_2038
1493,252024012,400.0,-157.0965387,21.1656640411,-157.09653_21.16566,52_80,-157.107741299,21.1943653361,flk_2441
1494,252025001,600.0,-157.083206507,21.1792851111,-157.08320_21.17928,31_85,-157.081290334,21.1918090489,flk_2433
1495,252026014,400.0,-157.099528992,21.1821395232,-157.09952_21.18213,26_79,-157.102897868,21.1965689513,flk_2467
1496,257001070,900.0,-156.757506033,21.0981690801,-156.75750_21.09816, ,0.0,0.0,flk_2084
1497,257006033,1000.0,-156.782012952,21.0836953823,-156.78201_21.08369,118_321,0.0,0.0,flk_1920
1498,257006074,800.0,-156.791663402,21.0799283969,-156.79166_21.07992,121_317,-156.789280197,21.0776166517,flk_1887
1499,257008023,200.0,-156.809365906,21.0686591213,-156.80936_21.06865,141_310,-156.808685283,21.066580097,flk_1845
1500,252033039,800.0,-157.039148992,21.1009083341,-157.03914_21.10090,112_101,-157.039209412,21.0964945503,flk_2039
1501,252033042,600.0,-157.039387374,21.1018215375,-157.03938_21.10182,111_101,-157.041615041,21.0965223527,flk_2038
1502,252033032,600.0,-157.038282422,21.1009125549,-157.03828_21.10091,112_102,-157.039209412,21.0964945503,flk_2039
1503,252033031,400.0,-157.037856453,21.1007987818,-157.03785_21.10079,112_102,-157.039209412,21.0964945503,flk_2039
1504,252033024,600.0,-157.037107015,21.0996970906,-157.03710_21.09969,112_103,-157.039209412,21.0964945503,flk_2039
1505,252033030,800.0,-157.037468363,21.1006595978,-157.03746_21.10065,112_102,-157.039209412,21.0964945503,flk_2039
1506,252033029,600.0,-157.03774179,21.1000617296,-157.03774_21.10006,112_102,-157.039209412,21.0964945503,flk_2039
1507,252033028,800.0,-157.037930128,21.0995674429,-157.03793_21.09956,112_102,-157.039209412,21.0964945503,flk_2039
1508,252032021,800.0,-157.033163495,21.1043620717,-157.03316_21.10436,110_105,-157.039209412,21.0964945503,flk_2039
1509,252032019,800.0,-157.032598944,21.1037766508,-157.03259_21.10377,111_106,-157.036833466,21.0942091595,flk_2021
1510,252032018,800.0,-157.032316789,21.1034773264,-157.03231_21.10347,111_106,-157.036833466,21.0942091595,flk_2021
1511,252032016,600.0,-157.031936524,21.1028547635,-157.03193_21.10285,111_106,-157.036833466,21.0942091595,flk_2021
1512,252032015,800.0,-157.031888095,21.1024970869,-157.03188_21.10249,111_106,-157.036833466,21.0942091595,flk_2021
1513,252032014,800.0,-157.03185613,21.1021444703,-157.03185_21.10214,111_107,-157.034427882,21.0941812922,flk_2022
1514,252032011,600.0,-157.03230259,21.1012132361,-157.03230_21.10121,112_106,-157.034427882,21.0941812922,flk_2022
1515,252032008,800.0,-157.033164936,21.1004532405,-157.03316_21.10045,112_105,-157.036833466,21.0942091595,flk_2021
1516,252032007,600.0,-157.033451409,21.1002380378,-157.03345_21.10023,112_105,-157.036833466,21.0942091595,flk_2021
1517,252032006,800.0,-157.033743242,21.1000447287,-157.03374_21.10004,112_105,-157.036833466,21.0942091595,flk_2021
1518,252032065,600.0,-157.034787269,21.1024711113,-157.03478_21.10247,111_104,-157.039209412,21.0964945503,flk_2039
1519,252032064,400.0,-157.034208736,21.1026163189,-157.03420_21.10261,111_105,-157.039209412,21.0964945503,flk_2039
1520,252032063,600.0,-157.034012892,21.1023004118,-157.03401_21.10230,111_105,-157.039209412,21.0964945503,flk_2039
1521,252032040,600.0,-157.033101908,21.1018454944,-157.03310_21.10184,111_105,-157.039209412,21.0964945503,flk_2039
1522,252032038,400.0,-157.033002643,21.1025135946,-157.03300_21.10251,111_105,-157.039209412,21.0964945503,flk_2039
1523,252032031,600.0,-157.034948098,21.1031804932,-157.03494_21.10318,111_104,-157.039209412,21.0964945503,flk_2039
1524,252032030,800.0,-157.035280211,21.1030643955,-157.03528_21.10306,111_104,-157.039209412,21.0964945503,flk_2039
1525,252033008,600.0,-157.037837024,21.1032263618,-157.03783_21.10322,111_102,-157.039209412,21.0964945503,flk_2039
1526,252033006,600.0,-157.037357992,21.1026543134,-157.03735_21.10265,111_102,-157.039209412,21.0964945503,flk_2039
1527,252033010,600.0,-157.039187706,21.1031254846,-157.03918_21.10312,111_101,-157.041615041,21.0965223527,flk_2038
